City,Longitude,Lattitude,Population,Median Age,Median Income,Median House Value,Total Rooms,Bedrooms,Households,Ocean Proximity,Max Temp,Humidity,Cloudiness,Wind Speed,Description,County,Employees,Establishments,house_value_group
San Jose,-121.89,37.33,1087.0,6.0,2.8798,225000.0,1495.0,552.0,557.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.33,3561.0,36.0,2.0972,187500.0,1904.0,689.0,632.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.35,1469.0,48.0,2.5673,177500.0,1562.0,439.0,424.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.34,898.0,46.0,2.1714,190600.0,1197.0,416.0,370.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.34,851.0,20.0,0.8894,350000.0,1106.0,494.0,448.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.89,37.34,1013.0,43.0,1.6708,204200.0,1423.0,467.0,428.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.34,921.0,52.0,2.1442,188900.0,1390.0,365.0,352.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.36,1342.0,42.0,4.2149,199000.0,2087.0,402.0,423.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.35,1146.0,49.0,3.5781,193000.0,1728.0,350.0,391.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.35,2229.0,47.0,3.2599,183100.0,2879.0,631.0,606.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.35,933.0,43.0,2.925,170800.0,1185.0,296.0,244.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.35,1243.0,44.0,2.0549,193800.0,2019.0,615.0,518.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.35,715.0,43.0,4.2381,193500.0,1086.0,219.0,226.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.87,37.35,1223.0,37.0,3.2793,174500.0,1566.0,375.0,346.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.34,1018.0,44.0,2.4196,194400.0,1267.0,353.0,327.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.35,1336.0,52.0,2.8167,183500.0,1704.0,418.0,411.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.87,37.34,604.0,52.0,2.6667,325900.0,1170.0,215.0,207.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.87,37.34,650.0,52.0,6.6345,309000.0,1087.0,166.0,194.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.87,37.34,1990.0,39.0,2.4306,289100.0,2479.0,541.0,506.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.34,1264.0,52.0,2.6312,302900.0,867.0,232.0,227.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.87,37.35,3019.0,27.0,2.9222,153700.0,3500.0,1036.0,955.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.86,37.35,1094.0,46.0,2.4968,174100.0,1448.0,330.0,331.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.87,37.35,1580.0,52.0,2.3277,183700.0,1557.0,424.0,434.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.86,37.34,6234.0,29.0,2.5947,177300.0,5274.0,1625.0,1639.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.86,37.34,1718.0,40.0,3.0089,185200.0,2277.0,508.0,434.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.33,549.0,41.0,2.375,175000.0,395.0,164.0,184.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.33,3120.0,35.0,1.473,213600.0,3300.0,1154.0,1075.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.87,37.33,2048.0,37.0,3.0156,270300.0,3137.0,685.0,651.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.33,1084.0,45.0,2.8594,205900.0,1192.0,371.0,345.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.33,1254.0,42.0,2.2583,192500.0,1279.0,358.0,340.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.32,952.0,34.0,2.8864,172500.0,1014.0,246.0,215.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.32,1438.0,30.0,2.6607,169300.0,1242.0,338.0,325.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.88,37.32,1276.0,40.0,2.7546,172500.0,1331.0,374.0,389.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.32,982.0,43.0,2.1149,184900.0,1105.0,241.0,206.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.32,865.0,41.0,3.2317,184800.0,977.0,265.0,253.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.89,37.31,1014.0,52.0,4.3882,223600.0,1994.0,404.0,389.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.9,37.31,1014.0,52.0,5.8186,281100.0,2125.0,431.0,443.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.9,37.32,971.0,48.0,3.7738,220600.0,1274.0,313.0,291.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.91,37.32,608.0,42.0,3.0096,180800.0,1067.0,256.0,280.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.91,37.31,1555.0,16.0,2.5804,216300.0,2962.0,898.0,795.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.32,1165.0,52.0,2.5833,167500.0,1460.0,492.0,455.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$100k - $200k
Santa Clara,-121.94,37.33,576.0,37.0,2.1902,250000.0,818.0,269.0,261.0,<1H OCEAN,87.46,62.0,40.0,16.11,scattered clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.32,1163.0,46.0,4.8519,225800.0,2451.0,472.0,448.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.32,1607.0,51.0,3.0,184700.0,2711.0,728.0,724.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.92,37.32,704.0,39.0,3.5256,192600.0,836.0,254.0,272.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.92,37.32,1485.0,31.0,2.4207,165600.0,1902.0,554.0,494.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.92,37.32,1666.0,28.0,2.3633,198400.0,2089.0,641.0,587.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
Campbell,-121.93,37.32,500.0,50.0,4.2614,211300.0,1135.0,215.0,207.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.31,1102.0,5.0,5.2642,246400.0,2364.0,578.0,502.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.31,858.0,30.0,4.0474,280500.0,1680.0,312.0,310.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.3,2347.0,26.0,4.7275,293000.0,4348.0,814.0,810.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.3,317.0,16.0,2.7153,233300.0,1111.0,226.0,199.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.31,1638.0,26.0,2.8981,229800.0,2182.0,704.0,704.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.31,424.0,34.0,5.2769,241100.0,876.0,150.0,163.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.31,2100.0,26.0,3.1107,247900.0,3242.0,780.0,741.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.3,1285.0,16.0,5.0477,292500.0,2111.0,485.0,499.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.31,969.0,29.0,2.6573,252800.0,1377.0,430.0,399.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.31,2946.0,13.0,4.0524,213900.0,6035.0,1551.0,1481.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.3,3025.0,14.0,4.0653,234200.0,6277.0,1742.0,1630.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.3,772.0,36.0,4.2762,310100.0,2088.0,358.0,347.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.92,37.3,635.0,35.0,3.6053,345800.0,1335.0,296.0,296.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.91,37.31,1488.0,28.0,3.6429,332600.0,3104.0,811.0,754.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.91,37.31,1373.0,46.0,4.7287,340000.0,3052.0,587.0,590.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.9,37.3,1531.0,39.0,4.537,345900.0,3627.0,666.0,635.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.91,37.3,446.0,43.0,4.4375,327600.0,828.0,151.0,145.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.91,37.3,829.0,31.0,3.6563,344700.0,2095.0,427.0,405.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.91,37.3,185.0,31.0,3.625,265000.0,616.0,131.0,107.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.31,719.0,40.0,3.3682,235200.0,1844.0,340.0,305.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.31,1277.0,28.0,4.5795,262800.0,3085.0,552.0,512.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.3,639.0,47.0,5.8415,283300.0,1604.0,284.0,278.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.3,825.0,52.0,4.2414,284800.0,2071.0,362.0,364.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.31,1399.0,47.0,3.7455,247400.0,2986.0,627.0,613.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.9,37.3,582.0,52.0,5.036,296600.0,1456.0,269.0,277.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.9,37.3,629.0,52.0,5.6437,312000.0,1575.0,284.0,284.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.88,37.3,927.0,42.0,4.325,247000.0,1867.0,398.0,389.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.29,908.0,44.0,4.1406,274100.0,2026.0,396.0,383.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.3,961.0,47.0,5.3955,282300.0,2355.0,426.0,428.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.3,938.0,46.0,5.0662,331600.0,2639.0,448.0,424.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.89,37.29,710.0,38.0,2.7042,286600.0,1568.0,351.0,339.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.9,37.29,626.0,26.0,7.8575,424600.0,1797.0,244.0,244.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,>$400k
Campbell,-121.9,37.29,623.0,36.0,6.6331,283300.0,1389.0,225.0,223.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.29,378.0,34.0,5.1765,344600.0,943.0,135.0,139.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.91,37.29,371.0,36.0,5.6266,320500.0,945.0,149.0,158.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.92,37.29,800.0,35.0,7.6659,426900.0,2189.0,307.0,320.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,>$400k
Campbell,-121.91,37.29,1321.0,18.0,5.3077,351400.0,3597.0,664.0,593.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.93,37.29,989.0,36.0,3.9625,288200.0,2241.0,437.0,442.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.29,560.0,32.0,6.5858,346700.0,1260.0,199.0,207.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.93,37.28,1010.0,34.0,5.6494,376200.0,2422.0,370.0,395.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.93,37.28,1537.0,10.0,4.1674,214000.0,3163.0,832.0,797.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.28,1968.0,18.0,3.6294,240000.0,4356.0,1334.0,1245.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.28,1144.0,27.0,5.0822,327500.0,2859.0,464.0,430.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.93,37.27,1387.0,30.0,5.1104,278100.0,2862.0,544.0,542.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.27,997.0,23.0,3.662,211900.0,1932.0,552.0,482.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.27,537.0,39.0,3.9265,236900.0,1030.0,191.0,175.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.26,1137.0,43.0,4.9236,238000.0,2104.0,388.0,403.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.26,1850.0,21.0,4.6758,264200.0,3843.0,716.0,705.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.95,37.26,1599.0,10.0,5.2,248700.0,3611.0,803.0,716.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.95,37.26,584.0,34.0,5.5121,264700.0,1482.0,255.0,246.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.94,37.25,1894.0,16.0,5.2894,332800.0,3942.0,749.0,737.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.93,37.26,446.0,39.0,2.8125,291300.0,1103.0,175.0,163.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.26,762.0,33.0,4.5208,230700.0,1306.0,259.0,237.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.25,1826.0,36.0,4.9662,258500.0,3874.0,656.0,639.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.91,37.25,975.0,31.0,4.9205,240500.0,1944.0,343.0,334.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.28,1284.0,27.0,4.5833,308800.0,3028.0,486.0,498.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.92,37.27,1583.0,33.0,4.5625,253500.0,3280.0,569.0,559.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.27,985.0,35.0,6.0196,255100.0,1855.0,345.0,329.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.93,37.27,1753.0,28.0,4.1033,281000.0,3428.0,753.0,729.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.92,37.28,2381.0,26.0,7.9819,397000.0,6201.0,783.0,819.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.92,37.27,2651.0,29.0,5.6358,282100.0,5536.0,862.0,881.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.91,37.27,2168.0,30.0,5.0062,232000.0,4412.0,862.0,772.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.91,37.28,2098.0,29.0,6.4285,337300.0,5650.0,817.0,813.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.9,37.27,1739.0,33.0,5.0714,255600.0,3410.0,583.0,588.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.9,37.25,1389.0,28.0,5.7385,240400.0,2714.0,502.0,490.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.9,37.25,2892.0,20.0,4.6845,250000.0,5483.0,1079.0,1057.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.9,37.27,1996.0,28.0,5.4609,263600.0,4538.0,685.0,667.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.9,37.26,2062.0,20.0,6.8088,283300.0,4447.0,661.0,660.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.91,37.26,2290.0,25.0,5.1461,267200.0,4258.0,719.0,743.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.91,37.26,1790.0,32.0,5.4675,261100.0,3776.0,620.0,612.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.91,37.26,1989.0,32.0,3.5625,255200.0,3983.0,876.0,794.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.89,37.25,1180.0,23.0,6.0791,316500.0,2705.0,449.0,442.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.89,37.26,956.0,26.0,5.5,231700.0,1864.0,331.0,325.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.88,37.26,1755.0,25.0,3.8893,218600.0,3025.0,689.0,661.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.88,37.26,1018.0,13.0,3.8047,204700.0,1893.0,487.0,464.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.88,37.26,710.0,13.0,3.8936,225900.0,1676.0,471.0,406.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.88,37.25,631.0,24.0,2.8636,240300.0,968.0,240.0,250.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.89,37.25,1040.0,21.0,5.2887,264500.0,2080.0,352.0,325.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.89,37.25,1007.0,26.0,4.7069,234800.0,1741.0,323.0,339.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.89,37.29,1125.0,36.0,4.2614,268800.0,2959.0,529.0,520.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.89,37.28,988.0,35.0,6.0936,365400.0,2418.0,375.0,374.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.9,37.28,2050.0,34.0,5.3922,302900.0,4613.0,749.0,725.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$300k - $400k
San Jose,-121.88,37.28,1288.0,33.0,4.1554,313100.0,2951.0,529.0,521.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$300k - $400k
Campbell,-121.89,37.28,2002.0,32.0,4.1645,281900.0,4308.0,717.0,695.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.27,1020.0,27.0,5.8178,267400.0,2019.0,335.0,351.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.88,37.27,2102.0,24.0,5.6895,289000.0,4567.0,688.0,695.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.89,37.26,1560.0,25.0,5.8479,263300.0,3319.0,531.0,502.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
Campbell,-121.89,37.27,688.0,28.0,5.2088,240900.0,1481.0,256.0,221.0,<1H OCEAN,92.16,62.0,20.0,13.8,few clouds,Santa Clara,808990.0,39340.0,$200k - $300k
San Jose,-121.87,37.32,1528.0,39.0,2.6818,184900.0,1839.0,471.0,456.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
San Jose,-121.87,37.32,1182.0,36.0,2.7031,175800.0,1471.0,360.0,326.0,<1H OCEAN,90.59,39.0,0.0,3.44,clear sky,Santa Clara,808990.0,39340.0,$100k - $200k
